latitude,longitude,Address,Hospital Type,Services Empanelled
27.166618,78.0105881,"sapphire hospital,ajmer road, pratap pura, AGRA, UTTAR PRADESH",Private (For Profit),"M1,S1,S5,S12,M1,M7,M1,M7"
27.2085239,78.0097671,"JAI HOSPITAL AND RESEARCH CENTRE,NEHRU NAGAR , AGRA, UTTAR PRADESH",Private (For Profit),"M1,M2,S8,M1,M7,M1,M7,S16,S6,S1,S2,S8,S9,S5"
27.1692909,77.9839393,"Javitri Devi Memorial Hospital,51/10-J/19- West Arjun Nagar, AGRA, UTTAR PRADESH",Private (For Profit),"M3,M2,M1,M7,S6,S5,S4,S1"
27.1995052,77.9991089,"SARKAR NURSING HOME,1-BM Sarkar Road Delhi Gate, AGRA, UTTAR PRADESH",Private (For Profit),S4
26.9020589,80.9398714,"INDU MEDICAL CENTRE,B-1, 26/69, SECTOR - K, ALIGANJ, LUCKNOW, UTTAR PRADESH",Private (For Profit),"M1,M7,M2,M1,M7,S16,S10,S11,S5,S4,S1,M1"
26.851275,81.009397,"Indus Heart and Medical Centre,1/1, Vineet Khand, Gomti Nagar, Lucknow, LUCKNOW, UTTAR PRADESH",Private (For Profit),"S5,M1,M7,S10,S11,M1,S7,S1,S12,M1"
28.3820162,79.4226404,"KAILASH EYE & GENERAL HOSPITAL,60-MIG, JANAKPURI , BAREILLY, UTTAR PRADESH",Private (Not for Profit),"S3,S1"
28.3626842,79.4628986,"S R CRITICAL CARE HOSPITAL AND TRUMA CENTRE,Bisalpur Road, Bareilly, BAREILLY, UTTAR PRADESH",Private (For Profit),"S1,S2,S4,S5,S8,S9,S10,S11,M4,M1,M7,M1,M7,S12"
28.3526438,79.4255509,"SPARSH HOSPITAL,35 f-9, RAMPUR GARDEN, BEHIND ANAND ASHRAM, BAREILLY, UTTAR PRADESH",Private (Not for Profit),S3
28.3809185,79.3922006,"Ravi hospital and trauma centre,Mini bypass Road opp.bharat petroleum , BAREILLY, UTTAR PRADESH",Private (For Profit),"M1,M7,S1,S5"
28.5376618,79.6309602,"ARYA HOSPITAL,Near State Bank, Nawabganj (Bareilly), BAREILLY, UTTAR PRADESH",Private (For Profit),"S12,M2,M1,M7,M1,M7,S5,S4,S3,S1"
28.351967,79.427608,"ESHAN HOSPITALS PVT LTD,RAMPUR GARDEN, BAREILLY, UTTAR PRADESH",Private (For Profit),"S1,S5,S10,S11"
28.3761023,79.4225844,"Ajay Pratima Hospital,57, BRIJLOK COLONY PREM NAGAR , BAREILLY, UTTAR PRADESH",Private (For Profit),"M3,S10,S11,S8,S9,S2,M1,S5,S4,S3,M2,S1"
28.38533,79.4262,"Vaidik Hospital,A 38 Rajendra Nagar, BAREILLY, UTTAR PRADESH",Private (For Profit),"S1,M1,M7,S6,S4,S10,S11"
28.384997,79.435937,"CARE HOSPITAL,Near Delapeer Petrol Pump Stadium Road Bareilly, BAREILLY, UTTAR PRADESH",Private (For Profit),"M1,S14,S2,S1,M1,M2,S8,M1,S7,M2,M1,M7,S7,S8,S9,S6,M1,M7,S4,S5,M3"
28.358346,79.453044,"MEDINOVA MULTISPECIALITY HOSPITAL AND TRAUMA CENTRE,OPPOSITE WOOD ROW SCHOOL, PILIBHIT BY PASS ROAD, BAREILLY,, BAREILLY, UTTAR PRADESH",Private (Not for Profit),"M3,M2,M1,M7,S5,S4,S1"
28.3781198,79.423213,"RAVI KANWAL NURSING HOME PVT.LTD.,91 JANAKPURI , BAREILLY, UTTAR PRADESH",Private (For Profit),"M3,M1,M7,S16,S6,S10,S11,S8,S9,M1,S7,S5,S4,S1"
27.8679779,78.0684761,"MOHAN HOSPITAL,17/42, Sarai Vrindawan, Sasni Gate, Aligarh, ALIGARH, UTTAR PRADESH",Private (For Profit),"M1,M7,S5,S1,S10,S11,S4"
27.8969341,78.0905893,"COSMETIC SURGERY & LASER CENTRE,INDPRAPRASTH ESTATE ,OPPOSITE KK HOSPITAL, RAMGHAT ROAD, ALIGARH, ALIGARH, UTTAR PRADESH",Private (For Profit),"S5,S1,S10,S11"
25.4494867,81.7620704,"DAYAL NURSING HOME,NEEMSARAI MUNDERA ALLAHABAD UP, ALLAHABAD, UTTAR PRADESH",Private (For Profit),"S10,S11,S5,S4,S1,S8,S9"
25.4617133,81.8342708,"DUA EYE HOSPITAL NETRARTH,11B/9 Strachey Road , ALLAHABAD, UTTAR PRADESH",Private (Not for Profit),S3
25.3882418,81.8637382,"KANHA MEDICAL CENTRE,717K/1 CHAKRAGHUNATH MEVALAL KI BAGIYA, ALLAHABAD, UTTAR PRADESH",Private (For Profit),"S1,S4,S5,S6,M1,M7"
25.402509,81.8692271,"JAHANGIR MEMORIAL CHARITABLE HOSPITAL,8/1 ARAIL MODE, NAINI, ALLAHABAD, UTTAR PRADESH",Private (Not for Profit),"M1,M7,S16,S5,S4,S3,S1,M1,M1,M7"
25.4501526,82.0720369,"RAJ HOSPITAL,VIILL POST MUGARSON ALLAHABAD, ALLAHABAD, UTTAR PRADESH",Private (For Profit),"S4,S1"
25.4836509,81.979484,"Amar Memorial Hospital,Sahson, ALLAHABAD, UTTAR PRADESH",Private (For Profit),"S1,S2,S3,S6,M1,M7"
25.537687,81.871606,"SHIVALIK HOSPITAL,2A 3A Bypass Road Phaphamau , ALLAHABAD, UTTAR PRADESH",Private (Not for Profit),"S8,S9,S5,S4,S1,S16,M1,M7,M1,M7"
25.4073276,81.8670413,"SHIKHA HOSPITAL,8 AMBEDKAR NAGAR NAINI ALLAHABAD, ALLAHABAD, UTTAR PRADESH",Private (For Profit),"S5,S4,S1,M1"
25.4511599,81.8562269,"nandini orthonova hospital and trauma centre,68/6CY CHINTAMANI ROAD GEORGE TOWN ALLAHABAD , ALLAHABAD, UTTAR PRADESH",Private (For Profit),"S7,S3,M1,M7,M1,M7,S5,S4,S1"
25.4472829,81.852779,"Adarsh Hospital,37 D LOWTHER ROAD ALLAHABAD, ALLAHABAD, UTTAR PRADESH",Private (For Profit),"M1,M7,S5,S4,S1"
25.4358011,81.846311,"Neelu Hospital,34 Chack Hariharvan chhatnag road Jhunsi prayagraj, ALLAHABAD, UTTAR PRADESH",Private (For Profit),"S1,S4,S5,M1,M7"
25.4661815,81.8443381,"DWIVEDI MEDICAL & RESEARCH CENTRE P. LTD.,39/17(9-A) MUIR ROAD ALLAHABAD, ALLAHABAD, UTTAR PRADESH",Private (For Profit),"S1,S4,S16,M1,M7,M1,M7"
25.2025637,82.0881102,"Jeevan Raksha Hospital,Meza Road Allahabad, ALLAHABAD, UTTAR PRADESH",Private (For Profit),"M1,M7,S1"
25.529308,81.8534644,"YES CLINIC AND MATERNITY CENTRE,E-HIG-27 SHANTIPURAM PHAPHAMAU ALLAHABAD, ALLAHABAD, UTTAR PRADESH",Private (For Profit),"M1,M7,S4,S1"
25.3628149,82.1904024,"devrajhospital singh,DEVRAJ HOSPITAL G T ROAD HANDIA ALLAHABAD 221503 , ALLAHABAD, UTTAR PRADESH",Private (For Profit),"S1,M1,M7,S4"
26.0472613,83.1898575,"SAROJ MULTISPECIALITY HOSPITAL AND TRAUMA CENTRE,SIDHARI NEW PULL AZAMGARH, AZAMGARH, UTTAR PRADESH",Private (For Profit),"S16,M1,M7,M1,M7"
26.3268001,82.9519721,"Seema hospital,Bhorajpur khurd Atraulia , AZAMGARH, UTTAR PRADESH",Private (Not for Profit),"M1,M7,S4,S1"
25.8151713,83.0019772,"MATRUCHHAYA HOSPITAL,MASIRPUR LALGANJ AZAMGARH, AZAMGARH, UTTAR PRADESH",Private (For Profit),"S1,S4,M1,M7"
26.799169,80.491613,"DR TANWEER MEMORIAL HOSPITAL,MIYANGANJ UNNAO, UNNAO, UTTAR PRADESH",Private (For Profit),S1
26.553317,80.5038885,"krishnalok hospital,c159 avas vikas unnao, UNNAO, UTTAR PRADESH",Private (For Profit),"M1,M7"
26.4392298,80.2926105,"Satya Trauma & Maternity Centre,HIG 1/2,1/3, BARRA-6 KANPUR, KANPUR NAGAR, UTTAR PRADESH",Private (For Profit),"M2,M1,M7,S16,S5,S4,S2,S1"
26.4243016,80.311164,"Sarojini Medical Centre,49 A , W 2 DAMODER NAGAR, KANPUR NAGAR, UTTAR PRADESH",Private (For Profit),"M2,S1,S5,S4,M1,M7"
26.8380647,80.9232716,"NM Hospital,NM HOSPITAL, UNNAO, UTTAR PRADESH",Private (For Profit),S1
26.4819761,80.3173897,"R. K. DEVI MEMORIAL HOSPITAL,113/157, SWAROOP NAGAR, KANPUR NAGAR, UTTAR PRADESH",Private (Not for Profit),S3
26.3990101,80.3148145,"Family Hospital and Research Centre,A-09, Avas Vikas Hanspuram Naubasta, KANPUR NAGAR, UTTAR PRADESH",Private (Not for Profit),"M1,M2,M1,M7,S10,S11,S5,S4,S1,M1,M7"
25.316071,82.968488,"RELIANCE SURGICAL HOSPITAL,Industrial estate road, Chandpur, Varanasi, VARANASI, UTTAR PRADESH",Private (For Profit),"S7,S1,S4,S16"
25.3274072,83.0277459,"SHANTIRAM NETRA CENTER,A36/26 A 6R BHADAU CHUNGI, VARANASI, UTTAR PRADESH",Private (For Profit),S3
26.4293783,80.3299613,"EMERALD HOSPITAL,438, H-2, Kidwai nagar, KANPUR NAGAR, UTTAR PRADESH",Private (Not for Profit),"S7,S8,S9,S10,S11,S6,S1,S2,M1,M2,S8,S16,M1,M7,M1,M7,M3,M1,S7,M2,S3,S4,S5,S14,M1"
26.4319702,80.3086866,"MATRA CHHAYA MEDICAL AND TRAUMA CENTRE,621/34, W-2, JUHI KALA, NEAR SACHAN GUEST HOUSE, BARRA, KANPUR NAGAR, UTTAR PRADESH",Private (For Profit),"M1,M2,S8,M2,M1,M7,S14,S8,S9,S10,S11,S16,S1,S2,S4,S5"
26.441488,80.32666,"S D HOSPITAL,133/190 O Block Juhi Hamirpur Road Baradevi, KANPUR NAGAR, UTTAR PRADESH",Private (For Profit),"M1,S1,S4,S5,S6,M1,M7,M1,M7,M2"
26.4201778,80.3290352,"SHREE RAM NURSING HOME PVT LTD,127/a817 k block KIDWAI NAGAR KANPUR, KANPUR NAGAR, UTTAR PRADESH",Private (For Profit),S1
26.4358722,80.2873376,"SHRI JAYRAM HOSPITAL AND TRAUMA CENTRE,D 668 BARRA 8 NEAR KARGIL PETROL PUMP , KANPUR NAGAR, UTTAR PRADESH",Private (For Profit),"S1,S2,S4,S5,M1,M7,M2,M1"
26.3993957,80.3147242,"AKASH HOSPITAL,A-2324, Awas Vikas Hanspuram, Naubasta, Kanpur Nagar, KANPUR NAGAR, UTTAR PRADESH",Private (For Profit),"S8,S9,S14,S5,S4,S2,S10,S11,M1,M7,M1,M2,S8,M2,S1"
26.418246,80.320982,"Lakshya Hospital,128/1006 BLOCK-Y KIDWAI NAGAR KANPUR, KANPUR NAGAR, UTTAR PRADESH",Private (For Profit),"M2,M3,M1,S7,M1,M2,S8,M1,S1,S2,S4,S5,S14,S7,S10,S11,S6,M1,M7,M1,M7"
26.1515268,80.1746136,"Aashirwad hospital & jacha baccha kendra,Railway station road ghatampur kanpur nagar U.P., KANPUR NAGAR, UTTAR PRADESH",Private (For Profit),"M1,M7,S5,S4,S1"
26.469543,80.3179014,"EMERGENCY HOSPITAL,EMERGENCY HOSPITAL, JAWAHAR NAGAR,MOOSANAGAR ROAD,KANPUR NAGAR, KANPUR NAGAR, UTTAR PRADESH",Private (For Profit),S4
26.1501545,80.1662422,"udai nursing home,moosanagar road ,jawahar nagar, ghatampur, KANPUR NAGAR, UTTAR PRADESH",Private (For Profit),"M1,M7,S5,S4,S1"
26.8250402,80.0732953,"Shrish hospital,Shrish Hospital Bibipur Bilhaur Kanpur Nagar, KANPUR NAGAR, UTTAR PRADESH",Private (For Profit),"S1,S2,S4,S5,M1,M7"
26.5003706,80.2566183,"ABHISHEK HOSPITAL,C-12, NEW AZAD NAGAR, KALYANPUR, KANPUR NAGAR, UTTAR PRADESH",Private (For Profit),S1
26.5035838,80.2488597,"LIFETRON HOSPITAL A UNIT OF DWARKA PRASAD HEALTH CARES RESEARCH PVT LTD,PLOT NO- O/PR-2, O-BLOCK, AWAS VIKAS KESHAVPURAM SCH-1,KANPUR, KANPUR NAGAR, UTTAR PRADESH",Private (For Profit),"S15,S8,S9,S7,S14,S5,S4,S3,S2,M1,M1,M2,S8,M1,S7,M3,M2,M1,M7,M1,M7,S16,S6,S10,S11,S1"
26.4794639,80.3437411,"New Leelamani Hospital,14/116, C-1, Civil Lines, KANPUR NAGAR, UTTAR PRADESH",Private (For Profit),"S1,S2,S3,S4,S5,S14,S8,S9,S15,S10,S11,S6,S16,M1,M7,M1,M7,M2,M3,M1,S7,M1,M2,S8,M1"
26.4252407,80.3092895,"THE ORIENT HOSPITAL,128 w-2 BLOCK DAMODAR NAGAR, KANPUR NAGAR, UTTAR PRADESH",Private (For Profit),"S1,S4,S5,M1,M7,M2"
29.473516,77.7052072,"shanti madan hospital,244 NORTH CIVIL LINE MUZAFFARNAGAR, MUZAFFARNAGAR, UTTAR PRADESH",Private (For Profit),"S1,S5,S7,S16,M1,M7"
29.4717372,77.7014082,"Ratan Singh Surgical and Maternity Home,203/60 Civil Lines North, Sadar Bazar, MUZAFFARNAGAR, UTTAR PRADESH",Private (For Profit),"S4,S1"
26.431622,82.5498224,"KANAK MATENITY HOME AND TROUMA CENTER,MOHALLA MOHSINPUR MANSOORPUR POST AKBARPUR, AMBEDKAR NAGAR, UTTAR PRADESH",Private (For Profit),"M2,S5,S4"
26.498963,80.273733,"rama hospital and research centre,Rama City G.T. Road Mandhana Kanpur, KANPUR NAGAR, UTTAR PRADESH",Private (Not for Profit),"M1,M1,M7,M3,M1,M2,S8,S1,S2,S3,S4,S5,M1,M7,M2,S14,S10,S11,M4,S12,M1,S7,S8,S9,S7,S6"
26.442958,82.559395,"RAMA MULTISPECIALITY HOSPITAL,RAHUL NAGAR COLONY AKBARPUR , AMBEDKAR NAGAR, UTTAR PRADESH",Private (For Profit),"S1,M1,M7,S5,S4"
26.4792155,80.3160436,"Royal Cancer Institute and Research Centre,113/103-A , Swaroop Nagar, Opp Motijheel, KANPUR NAGAR, UTTAR PRADESH",Private (For Profit),"M6,M5,S15,M1,M4"
26.4793525,80.3440757,"TULSI HOSPITALS LIMITED,TULSI HOSPITALS INDIA LIMITED, KANPUR NAGAR, UTTAR PRADESH",Private (For Profit),"S1,S2,S3,M1,M1,M2,S8,M1,S7,M3,M5,S4,S5,S14,S7,S8,S9,S10,S11,S6,S16,M1,M7,M1,M7,M2"
26.467867,80.3068805,"GURU TEG BAHADUR HOSPITAL,120/192(105) LAJPAT NAGAR , KANPUR NAGAR, UTTAR PRADESH",Private (For Profit),"S16,M5,S1,S2,S3,S4,S5,S14,S7,S8,S9,S10,S11,M1,M1,M2,S8,M1,S7,S12,M3,M2,M1,M7,M1,M7,S6"
26.4805139,80.2944179,"Ratnadeep Hospital and Research Centre,I-6 Moti vihar, 117/K/13, Sarvodaya Nagar, KANPUR NAGAR, UTTAR PRADESH",Private (For Profit),"M1,M7,M1,M7,M4,S6,S10,S11,M5,S15,S8,S9,S7,S14,S5,S4,M3,M1,M1,M2,S8,M1,S7,M2,S1,S2"
26.4828067,80.3370208,"SWAROOPS SURGICAL NURSING HOME PVT LTD,14/5, CIVIL LINES , OPP. VICTORIA MILL, KANPUR NAGAR, UTTAR PRADESH",Private (For Profit),"S1,S15,S10,S11,M1,M2,M1,M7,S8,S9,S7,S14,S5,S4,S2"
26.4963015,80.2513654,"PARIHAR NURSING HOME,PANKI KANPUR, KANPUR NAGAR, UTTAR PRADESH",Private (For Profit),"M1,M1,M2,S8,M1,S7,S12,M3,M2,M1,M7,M1,M7,M4,S16,S6,S10,S11,M6,M5,S15,S8,S9,S7,S14,S13,S5,S4,S3,S2,S1"
26.4624807,80.2436745,"MAHAVEER HOSPITAL AND TRAUMA CENTER,76 E STATION ROAD PANKI, KANPUR NAGAR, UTTAR PRADESH",Private (For Profit),"M1,M7,S6,S10,S11,M1,M1,M2,S8,M2,S1,S2,S3,S4,S5,S14,S7,S8,S9,M1,M7"
26.4160859,80.3932714,"RKSHAH HOSPITAL AND DIAGNOSTIC CENTRE PRIVATE LIMITED,240 A1 HARJINDER NAGAR, KANPUR NAGAR, UTTAR PRADESH",Private (For Profit),"M1,M2,M1,M7,M1,M7,S4,S1,S5"
26.4120078,80.3868836,"SURYA HOSPITAL SURGICAL AND MATERNITY CENTRE,580 C SAFIPUR 1ST SURYA HOSPITAL, RAMADEVI CHAURAHA KANPUR NAGAR, KANPUR NAGAR, UTTAR PRADESH",Private (For Profit),"S4,S5,M1,M7,M2,S1,S2"
26.4231062,80.3883384,"SARAL NURSING HOME,OPPOSITE CHOWKI CHAKERI, KANPUR NAGAR, UTTAR PRADESH",Private (For Profit),"M1,M7"
26.4636378,80.3596706,"CONTACARE EYE HOSPITAL,123, SOM BUSINESS SQUARE , CANAL EXPRESS ROAD, NAURANA CHOURAHA,MALL ROAD, KANPUR, KANPUR NAGAR, UTTAR PRADESH",Private (For Profit),S3
26.4327427,80.304499,"rahi medical center pvt ltd,79 new mig barra 2 kanpur, KANPUR NAGAR, UTTAR PRADESH",Private (For Profit),"M1,M7"
26.4500992,80.3447064,"KRISHNA SUPER SPECIALITY HOSPITAL KANPUR,363 Harrisganj near Tat Mill Chauraha Kanpur Nagar, KANPUR NAGAR, UTTAR PRADESH",Private (For Profit),"M1,M1,M2,S8,M1,S7,S12,M3,M2,M1,M7,M1,M7,S16,S6,S10,S11,M5,S2,S3,S4,S5,S1,S14,S7,S8,S9"
26.4838343,80.2499141,"Apex Hospital And Trauma Centre,872 awas vikas kalyanpur, KANPUR NAGAR, UTTAR PRADESH",Private (For Profit),"S1,S2,S3,S4,M2,M3,M1,M2,S8,M1,S16,M1,M7,M1,M7,S5,S14,S7,S8,S9,S10,S11,S6"
25.4600127,78.6146465,"MAA VAISHNO HOSPITAL AND TRAUMA CENTRE,OPP MLB MEDICAL COLLEGE GATE NO 4 NEAR PARAG MILK DAIRY KANPUR ROAD, JHANSI, UTTAR PRADESH",Private (For Profit),"S5,S4,M1,M7,M2,S2,S1"
25.4644289,78.6235788,"kilkari hospital,near parag doodh dairy ,kanpur road, JHANSI, UTTAR PRADESH",Private (For Profit),"S1,S4,S5,S7,M1,M7,M2,M3,S16"
26.4846277,80.391266,"Krishna Hospital and Nursing Home,6/369 Gopinathpuram, Rajdhanimarg, Shuklaganj, UNNAO, UTTAR PRADESH",Private (For Profit),"M1,M7,M2,M1,M7,S4,S5,S1,M1"
29.102681,77.2687091,"JEEVAN JYOTI ORTHO CENTRE,NEW MANDI, BHAGWAN MAHAVEER MARG, BAGHPAT, UTTAR PRADESH",Private (For Profit),"S1,S4,S5,S6,M1,M7"
28.9593666,77.4546331,"DEV BHUMI HOSPITAL,BUS STAND BALENI BAGHPAT, BAGHPAT, UTTAR PRADESH",Private (For Profit),"S1,S2,S4,S5,S16,M1,M7,M1,M7,M2,M1"
28.644356,77.342076,"DRISHTI EYE AND ENT CARE,PLOT NO 8 GROUND FLOOR SECTOR 5 VAISHALI, GHAZIABAD, UTTAR PRADESH",Private (For Profit),S3
28.8414109,77.5812284,"Jeevan Hospital and Stone Centre,GT Road, Opp. OBC Bank, Modinagar, GHAZIABAD, UTTAR PRADESH",Private (For Profit),"S15,M1,M2,M1,M7,M1,M7,S7,S5,S4,S2,S1"
28.6805068,77.4923856,"Maxwell Multispeciality Hospital,B1 ,Hapur Road, GHAZIABAD, UTTAR PRADESH",Private (For Profit),"S1,S2,S4,S5,S6,M1,M7,M1,M7,S16,M2"
25.300763,82.9534289,"Shivam Hospital,Shivam hospital , churamanpur varanasi, VARANASI, UTTAR PRADESH",Private (For Profit),"S1,S4"
25.9212265,82.195157,"patti samudayik kendra,PRATAPGARH, UTTAR PRADESH",Public,BLANK
25.9043819,83.206325,"Govt. Medical College & Super Facility Hospital,Khariani Road, Chakrapanpur, AZAMGARH, UTTAR PRADESH",Public,BLANK
28.822997,78.7816292,"LOKPRIYA HOSPITAL,LOKPRIYA HOSPITAL, MORADABAD, UTTAR PRADESH",Private (For Profit),"S7,S4,S1"
25.2803599,82.998435,"Kulwanti Hospital,32/54 Bhogabir Behind Sankat Mochan Temple Near Saket Nagar Colony Lanka Varanasi, VARANASI, UTTAR PRADESH",Private (For Profit),"M1,M7,S4,M2,S1,S2"
25.350141,83.022668,"HARI BANDHU HOSPITAL PVT LTD,PAIGAMBARPUR PANCHKOSHI CHAURAHA, VARANASI, UTTAR PRADESH",Private (Not for Profit),"M1,M7,S16,S5,S4,S1"
25.2789517,83.0030407,"HERITAGE HOSPITALS LTD,HERITAGE HOSPITALS LTD , LANKA VARANASI, VARANASI, UTTAR PRADESH",Private (For Profit),"M3,M1,S7,M1,M2,S8,S12,M2,M1,M1,M7,M1,M7,S10,S11,S14,S7,S6,S1,S2,S3,S4,S5,S8,S9"
25.3129565,82.9970889,"aarambh hospital,D-61/36-A, Sidhgiri Bagh, Sigra, VARANASI, UTTAR PRADESH",Private (Not for Profit),"M1,M7,S4"
25.2832118,82.970073,"CARE HOSPITAL,Bhikharipur Sunderpur , VARANASI, UTTAR PRADESH",Private (For Profit),"M1,M7,M2,M3,S8,S9,S1,S4,S5,S14"
25.3057691,82.9845775,"ASG Hospital Pvt Ltd,Ground Floor, Corporate Plaza, Gopal Vihar Colony, Near AGR Automobile, Mahmoorganj, Varanasi, VARANASI, UTTAR PRADESH",Private (For Profit),S3
25.2881587,83.004831,"ALOK HOSPITAL,B1/121A-P Assi, VARANASI, UTTAR PRADESH",Private (For Profit),S4
25.3586504,82.952934,"Jamuna Sewa Sadan and Research Centre,S-15/47, Panchkoshi Road, Near Police Station, Shivpur, VARANASI, UTTAR PRADESH",Private (For Profit),"S1,M1,M7,M1,M7"
25.2471405,82.9509636,"saroj hospital,saroj hospital ,akhari bypass,chunar road,varanasi, VARANASI, UTTAR PRADESH",Private (For Profit),S4
28.8773912,78.7432261,"SADBHAVANA NURSING HOME,ASHIYANA KANTH ROAD, MORADABAD, UTTAR PRADESH",Private (For Profit),"S4,S5,S2"
28.8335394,78.7454972,"APEX HOSPITAL,Apex Hospital, Opposite Hotel Park Square Near Majholi Chauraha Moradabad244001, MORADABAD, UTTAR PRADESH",Private (For Profit),"S6,S5,S4,S1,M1,M2,S8,S10,S11,S12,M3,M2,M1,M7,M1,M7,M5,S7,S16"
28.8251657,78.775089,"Anand Hospital,NEAR MIGLANI CINEMA RAMPUR ROAD MORADABAD, MORADABAD, UTTAR PRADESH",Private (For Profit),"S4,S1"
28.8350235,78.7816507,"Sahu Rameshwar Saran Kothiwal Heart & Neuro Care Centre,Kanth Road Moradabad, MORADABAD, UTTAR PRADESH",Private (Not for Profit),"M1,S7,S12,M3,M2,M1,M7,M1,M2,S8,M1,M7,S16,S8,S9,S5,S4,S3,S2,S1"
28.828817,78.7705658,"jain eye care center,jain eye care centre b-77 gandhi nagar moradabd, MORADABAD, UTTAR PRADESH",Private (Not for Profit),S3
28.8222465,78.7809744,"ashirwad nursing home,a-109 lajpat nagar, MORADABAD, UTTAR PRADESH",Private (For Profit),"S7,S4,S1,S5"
25.3518669,82.9726727,"Trimurti Hospital A unit of Trimurti Cardiac Care Centre PVT LTD,S 2/344 Gilat Bazar,Near Tehsil,Bhojubeer, VARANASI, UTTAR PRADESH",Private (For Profit),"S5,S4,S1,S12,M1,M7"
26.7349103,83.3711803,"Jagdish hospital,Jagdish hospital ,Nahar road,rustampur, GORAKHPUR, UTTAR PRADESH",Private (For Profit),"S1,S7"
26.7523911,83.3695169,"Garg hospital,Gandhi nagar,Golghar, GORAKHPUR, UTTAR PRADESH",Private (For Profit),"S4,S1,M1,M1,S7,M3,M2,M1,M7,M1,M7,S7,S5"
26.7401618,83.3672521,"CHILDREN HEALTH CARE AND MATERNITY CLINIC,TRIPATHI BHAWAN MISHRA COMPOUND BETIAHATA HANUMAN MANDIR ROAD, GORAKHPUR, UTTAR PRADESH",Private (For Profit),S4
25.3580199,83.00706,"HOLY CITY HOSPITAL AND TRAUMA CENTRE,SA 6/186 E 1, SRINAGAR COLONY PAHARIYA VARANASI, VARANASI, UTTAR PRADESH",Private (For Profit),"S5,M1,M7,S4"
25.2791445,83.0008792,"PRAGYA MOTHER AND CHILD CARE HOSPITAL,PLOT NO 9 RASHMI NAGAR COLONY LANKA VARANASI, VARANASI, UTTAR PRADESH",Private (For Profit),"M1,M7,M2,S4,M3"
25.3542894,82.9761231,"MSD HOSPITAL,S 1/89 BHOJUBIR,VARANASI, VARANASI, UTTAR PRADESH",Private (For Profit),"M1,M7,S5,S4,S1"
25.2760578,82.9683208,"GETWELL HOSPITAL,N-6/2B-2-2, Indira Nagar, DLW-Hydel Road, Chitaipur, VARANASI, UTTAR PRADESH",Private (For Profit),S1
26.2432,82.066,"saran nursing home,ALLAHABAD ROAD LAXMANPUR , SULTANPUR, UTTAR PRADESH",Private (Not for Profit),"M1,M7,S10,S11,S2,S1,S4,S5"
26.2677441,82.0753675,"SULTANPUR HOSPITAL AND ORTHO CENTER CIVIL LINE 2 SULTANPUR,1148 CIVIL LINE 2 GOLAGHAT, SULTANPUR, UTTAR PRADESH",Private (For Profit),S5
26.2727006,82.0770919,"JEEVAN JYOTI HOSPITAL,475, gomti nagar east, SULTANPUR, UTTAR PRADESH",Private (For Profit),"S16,S5,S4,S1"
27.1535888,78.3966645,"jeewan dhara hospital,shiwaji marg , FIROZABAD, UTTAR PRADESH",Private (For Profit),"M1,M7,S1"
27.1496652,78.3871937,"OM HOSPITAL AND RESEARCH CENTER,STATION ROAD , FIROZABAD, UTTAR PRADESH",Private (For Profit),"M1,M7,S1,S4"
26.7474367,83.9014999,"Maitrey hospital,MAITREY HOSPITAL, KUSHI NAGAR, UTTAR PRADESH",Private (For Profit),S5
28.6401581,77.3520022,"AMICARE HOSPITAL PVT LTD,Plot No. 15/16, Nyay Khand-1, Near Indirapuram Public School, GHAZIABAD, UTTAR PRADESH",Private (For Profit),"M1,M2,M1,M2,S8,M1,M7,S6,S10,S11,S8,S9,S5,S4,S1,S2,S16"
26.7273981,83.3842362,"sakshi hospital,SAKSHI HOSPITAL 53 A BUDDH VIHAR TARAMANDAL GORAKHPUR, GORAKHPUR, UTTAR PRADESH",Private (For Profit),S1
26.7402517,83.3687226,"Shukla Hospital orthopedic and maternity center,Shukla Hospital, Hanuman Mandir road, Betiahata, Gorakhpur, GORAKHPUR, UTTAR PRADESH",Private (For Profit),"S5,S4"
26.744869,83.3792557,"dr bhaskar mall memorial hospital,chatra sangh crossing, , GORAKHPUR, UTTAR PRADESH",Private (For Profit),"S3,S5"
26.7365467,83.3749752,"Shivay multi speciality hospital,TARAMANDAL ROAD DEORIA BYPASS, GORAKHPUR, UTTAR PRADESH",Private (For Profit),"M2,M1,M7,M1,M7,S16,S5,S4,S8,S9,S1"
29.0070405,77.7450423,"dr saurabh hospital,3/8,rakshapuram,mawana road,meerut, MEERUT, UTTAR PRADESH",Private (For Profit),"M1,M7"
25.7330844,82.6724987,"Isha Hospital,UMARPUR, HARIBHANDHANPUR,MARIYAHU PARAV,JAUNPUR, JAUNPUR, UTTAR PRADESH",Private (For Profit),"M3,M2,S3,M1,M7,S8,S9,S10,S11,S5,S4,S2,S1,S6,S7,M1,M7,M1,S7"
27.1524689,78.3947534,"RAGHU SHANTI HOSPITAL,center chauraha jalesar road fi, FIROZABAD, UTTAR PRADESH",Private (For Profit),S1
25.320511,83.01274,"MEDWIN HOSPITAL AND RESEARCH CENTRE,K- 58/77, BARA GANESH, MAIDAGIN, VARANASI, VARANASI, UTTAR PRADESH",Private (For Profit),"S3,S16,M3,S14,M1,M7,M2,S1,S4,S5,S10,S11,S7"
